WebUrl,ID,FieldType,Name,StaticName,DisplayName,Description,Group,EnforceUniqueValues,Hidden,Required,Sealed,ShowInDisplayForm,ShowInEditForm,ShowInNewForm,ShowInListSettings,Default,TermSet,Choices
http://legacydocs.murphyoilcorp.com/documentum,EAEF28B0-8415-483D-8422-3B2D8A0F5F03,Text,DCTM_Journal_Entry_Type,DCTM_Journal_Entry_Type,DCTM Journal Entry Type,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,0C201F29-CAEB-4599-BCDF-CCE96AFF91C1,Text,DCTM_Company,DCTM_Company,DCTM Company,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,6E2A30ED-60E3-47AC-978F-4D8A2956E16E,Text,DCTM_Last_Name,DCTM_Last_Name,DCTM Last Name,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,21E23895-73A8-47EF-83DA-DCE2651C7D9B,Text,DCTM_First_Name,DCTM_First_Name,DCTM First Name,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,F60063A9-9C7F-48D5-B4E2-5AB81409528A,Text,DCTM_Vendor_Number,DCTM_Vendor_Number,DCTM Vendor Number,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,657EE3A0-C103-4A96-811E-97EB14C196D0,Text,DCTM_Invoice_Number,DCTM_Invoice_Number,DCTM Invoice Number,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,469CA3E7-3C87-4D13-B42C-325BA77D757C,Text,DCTM_Year_2,DCTM_Year_2,DCTM Year 2,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,0E4D52C7-52BE-4C76-BE68-7F91F96CD310,Text,DCTM_Report_Name,DCTM_Report_Name,DCTM Report Name,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,032BDDFD-6E27-400D-9216-9DB2E5094F00,Text,DCTM_Report_Description,DCTM_Report_Description,DCTM Report Description,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,D50174E4-4E05-422C-BA35-28721906458A,Text,DCTM_Year,DCTM_Year,DCTM Year,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,3CD8D026-59A7-4D51-9E27-DB26C67F3C45,Text,DCTM_Report,DCTM_Report,DCTM Report,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,D50174E4-4E05-422C-BA35-28721906458A,Text,DCTM_Year,DCTM_Year,DCTM Year,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,6AF99595-1FBA-4271-9DB3-6C89E9B20AD8,Text,DCTM_Workpaper,DCTM_Workpaper,DCTM Workpaper,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,0620C153-1FAC-4106-B6B2-96A78DBA16CA,Text,DCTM_Bank_Account_Name,DCTM_Bank_Account_Name,DCTM Bank Account Name,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,3EE489C9-37A6-454E-89EF-783A4D69C1D3,Text,DCTM_JD_Edwards_Account_Number,DCTM_JD_Edwards_Account_Number,DCTM JD Edwards Account Number,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,607EAE8E-0234-49D4-B22B-9BF648876AA3,Text,DCTM_Month,DCTM_Month,DCTM Month,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,D50174E4-4E05-422C-BA35-28721906458A,Text,DCTM_Year,DCTM_Year,DCTM Year,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,39D388A3-D47F-4A13-B841-23CCCFFBD581,Text,DCTM_BOL,DCTM_BOL,DCTM BOL,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,8B321055-FEE1-4D8E-87B2-4F48F0B70173,Text,DCTM_Destination_Number,DCTM_Destination_Number,DCTM Destination Number,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,D50174E4-4E05-422C-BA35-28721906458A,Text,DCTM_Year,DCTM_Year,DCTM Year,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,ADC47601-9E01-4460-8A63-84D704048646,Text,DCTM_Customer_Number,DCTM_Customer_Number,DCTM Customer Number,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,01F0E35A-AD4C-415F-8FC3-8BDEF2A8576A,Text,DCTM_Day,DCTM_Day,DCTM Day,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,607EAE8E-0234-49D4-B22B-9BF648876AA3,Text,DCTM_Month,DCTM_Month,DCTM Month,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,6EB87C57-FEA6-4E66-9CCF-EC976F100D22,Text,DCTM_Terminal_Number,DCTM_Terminal_Number,DCTM Terminal Number,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,F60063A9-9C7F-48D5-B4E2-5AB81409528A,Text,DCTM_Vendor_Number,DCTM_Vendor_Number,DCTM Vendor Number,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,812B6075-AAC5-4BBB-9472-1F73B430FA47,Text,DCTM_Period_,DCTM_Period_,DCTM Period ,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,39D388A3-D47F-4A13-B841-23CCCFFBD581,Text,DCTM_BOL,DCTM_BOL,DCTM BOL,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,D50174E4-4E05-422C-BA35-28721906458A,Text,DCTM_Year,DCTM_Year,DCTM Year,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,D50174E4-4E05-422C-BA35-28721906458A,Text,DCTM_Year,DCTM_Year,DCTM Year,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,B693276B-0711-425A-A141-0BBFF111DE1F,Text,DCTM_Contract,DCTM_Contract,DCTM Contract,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,607EAE8E-0234-49D4-B22B-9BF648876AA3,Text,DCTM_Month,DCTM_Month,DCTM Month,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,D50174E4-4E05-422C-BA35-28721906458A,Text,DCTM_Year,DCTM_Year,DCTM Year,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,A793C18E-7F5C-46C4-B880-D1039A5AEE02,Text,DCTM_Product_Name,DCTM_Product_Name,DCTM Product Name,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,0C201F29-CAEB-4599-BCDF-CCE96AFF91C1,Text,DCTM_Company,DCTM_Company,DCTM Company,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,D50174E4-4E05-422C-BA35-28721906458A,Text,DCTM_Year,DCTM_Year,DCTM Year,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,607EAE8E-0234-49D4-B22B-9BF648876AA3,Text,DCTM_Month,DCTM_Month,DCTM Month,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,01F0E35A-AD4C-415F-8FC3-8BDEF2A8576A,Text,DCTM_Day,DCTM_Day,DCTM Day,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,607EAE8E-0234-49D4-B22B-9BF648876AA3,Text,DCTM_Month,DCTM_Month,DCTM Month,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,D50174E4-4E05-422C-BA35-28721906458A,Text,DCTM_Year,DCTM_Year,DCTM Year,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,D50174E4-4E05-422C-BA35-28721906458A,Text,DCTM_Year,DCTM_Year,DCTM Year,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,BC4B4826-B13A-4E48-B073-16F984011481,Text,DCTM_Perioden,DCTM_Perioden,DCTM Perioden,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,D50174E4-4E05-422C-BA35-28721906458A,Text,DCTM_Year,DCTM_Year,DCTM Year,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,0E4D52C7-52BE-4C76-BE68-7F91F96CD310,Text,DCTM_Report_Name,DCTM_Report_Name,DCTM Report Name,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,607EAE8E-0234-49D4-B22B-9BF648876AA3,Text,DCTM_Month,DCTM_Month,DCTM Month,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,1A52B804-DCF1-4BAA-A6FE-4F4B347DFF2D,Text,DCTM_moccashsetrmonth,DCTM_moccashsetrmonth,DCTM moccashsetrmonth,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,70301AB9-A81A-4D79-864C-22DDE279A8D0,Text,DCTM_Cashsetrday,DCTM_Cashsetrday,DCTM Cashsetrday,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
